Province,City,Barangay,Street_Subdivision,Vicinity,Classification,Zonal_Value,DO_No,Effectivity_Date,Source
UNKNOWN,UNKNOWN,UNKNOWN,RAJAH HUMABON ST,TABADA,RR,800.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SAN BERNARDINO ST,GANSIANG-MA. GOCHAN,RR,800.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SAN ROQUE EXT,SAN ROQUE ST,RR,800.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SAN ROQUE ST,C. PADILLA,RR,800.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,YBANEZ PRIVATE RD,C. PADILLA,RR,800.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,YBANEZ PRIVATE RD,C. PADILLA,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,RDO NO. 81 (formerly RDO 60),CEBU CITY - NORTH,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,RDO NO. 81 (formerly RDO 60),CEBU CITY - NORTH,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,CITY/MUNICIPALITY:  CEBU CITY,CEBU CITY - NORTH,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,BALAGTAS ST,PANGANIBAN-CLIMACO,CR,3000.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,BORROMEO ST,SANCIANGKO-M ESCANO,CR,8000.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,COLON ST,COLON BR-M ESCANO,CR,8000.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,DIMASALANG ST,PANGANIBAN-M ESCANO,CR,3500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,JUAN CLIMACO ST,MAGALLANES-COLON,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,JUAN CLIMACO ST,COLON-SANCIANGKO,CR,2500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,M ESCANO,N BACALSO-MAGALLANES,CR,8000.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,MAGALLANES,GUADALUPE RVR-M ESCANO,CR,6000.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATALIO BACALSO,PANGANIBAN-M ESCANO,CR,4500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATALIO BACALSO,GUAD RIVER-PANGANIBAN,CR,3500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,PANGANIBAN ST,N BACALSO-M ESCANO,CR,2500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SANCIANGKO ST,PANGANIBAN-M ESCANO,CR,4500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SANCIANGKO ST,GUADALUPE RIVER-PANGANIBAN,CR,2800.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SANCIANGKO ST,GUADALUPE RIVER-PANGANIBAN,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SANCIANGKO ST,GUADALUPE RIVER-PANGANIBAN,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  PAHINA SAN NICOLAS,GUADALUPE RIVER-PANGANIBAN,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,B ARANAS,LAKANDULA-3 DE ABRIL,CR,2500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,C PADILLA ST,LAKANDULA-3 DE ABRIL,CR,3500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ESPELITA ST,LAKANDULA-3 DE ABRIL,CR,2500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,GARFIELD ST,C PADILLA-TUPAS,CR,2500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,LAKANDULA ST,3 DE ABRIL-TUPAS,CR,2500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,TRES DE ABRIL ST,LAKADULA-TUPAS,CR,2500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,TUPAS ST,LAKADULA-FORBES,CR,2500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,TUPAS ST,LAKADULA-FORBES,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,TUPAS ST,LAKADULA-FORBES,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  PAMUTAN,LAKADULA-FORBES,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL AREAS,-,A,40.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL AREAS,-,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,RDO NO. 81 (formerly RDO 60),CEBU CITY - NORTH,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,RDO NO. 81 (formerly RDO 60),CEBU CITY - NORTH,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,CITY/MUNICIPALITY:  CEBU CITY,CEBU CITY - NORTH,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,A BONIFACIO ST,JAKOSALEM-A MABINI,CR,2500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,A MABINI ST,BONIFACIO-V GULLAS,CR,5500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,COLON ST,JUNQUERA-D JAKOSALEM,CR,22500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,COLON ST,D JAKOSALEM-MABINI,CR,15500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,D JAKOSALEM ST,COLON-V GULLAS,CR,5500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,D JAKOSALEM ST,A BONIFACIO-COLON ST,CR,4500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ESPANA ST,JAKOSALEM-SIKATUNA,CR,3000.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,GEN JUNQUERA ST,SANCIANGKO-COLON,CR,8000.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,IBARRA ST,BONIFACIO-ESPANA,CR,2200.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ISAGANI ST,IBARRA-A MABINI,CR,2200.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,MABINI-USP,V GULLAS-BONIFACIO,CR,5500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SANCIANGKO ST,ESCANO-JUNGQUERA,CR,4500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SANCIANGKO ST,JUNQUERA-D JAKOSALEM,CR,4500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SIKATUNA ST,BONIFACIO-MABINI,CR,3500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SIMOUN ST,JAKOSALEM-IBARRA,CR,2200.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SUDLON ST,ESPANA-COLON,CR,2200.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,V GULLAS,JAKOSALEM-A MABINI,CR,3500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ZULUETA ST,V GULLAS,CR,3500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ZULUETA ST,V GULLAS,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ZULUETA ST,V GULLAS,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  PARIL,V GULLAS,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL AREAS,-,A,40.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL AREAS,-,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL AREAS,-,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  PASIL ABUNO,-,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ACCESS ROAD 7A,-,RR,900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ACCESS ROAD 7B,-,RR,900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ACCESS ROAD I,-,RR,900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,F RALLOS ST,GUADALUPE RVR-GARFIELD,CR,1500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,L FLORES ST,TUPAZ-STO NINO EXT,CR,1000.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,M DELA CONCEPSION,GUADALUPE RVR-GARFIELD,CR,1500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,R MAGSAYSAY ST,GUADALUPE RVR-GARFIELD,CR,1500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,STO. NINO EXT,DON BOSCO TO GARFIELD,RR,900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,T CAVAN ST,GUADALUPE RVR-GARFIELD,CR,1500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,TUPAS ST,GUADALUPE RVR-GARFIELD,CR,2500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,TUPAS ST,GUADALUPE RVR-GARFIELD,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,RDO NO. 81 (formerly RDO 60),CEBU CITY - NORTH,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,RDO NO. 81 (formerly RDO 60),CEBU CITY - NORTH,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,CITY/MUNICIPALITY:  CEBU CITY,CEBU CITY - NORTH,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL AREAS,-,A,60.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL AREAS,-,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL AREAS,-,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  POBLACION PARDO,-,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,A GABUYA ST,N BACALSO-JACA ST,RR,800.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,DACALOS ST,N BACALSO-TABURA,RR,800.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,F JACA ST,GABUYA-KINASANG AN,RR,800.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,F SABELLANO ST,D L VICTORIA-KINASANGAN,RR,800.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,I TABURA ST,SABELLANO-F JACA,RR,800.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,N BACALSO AVE,SUNRISE-KINASANGAN,CR,2500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ROAD TO SUNRISE VILL,N BACALSO AVE,RR,800.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SUNRISE VILLAGE,N BACALSO AVE,RR,800.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SUNRISE VILLAGE,N BACALSO AVE,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SUNRISE VILLAGE,N BACALSO AVE,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  PONG-OL SIBUGAY,N BACALSO AVE,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL AREAS,-,A,30.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL AREAS,-,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,RDO NO. 81 (formerly RDO 60),CEBU CITY - NORTH,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,RDO NO. 81 (formerly RDO 60),CEBU CITY - NORTH,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,CITY/MUNICIPALITY:  CEBU CITY,CEBU CITY - NORTH,nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,10TH ST,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,1ST ST,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,"1ST ST, 6TH ST",-,CR,3500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,2ND ST,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,3RD ST EAST-WEST,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,4TH ST,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,5TH ST-EAST-WEST,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,6TH ST.,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,7TH ST,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,8TH ST,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,9TH ST,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,"ARELLANO BLVD, 1ST AVE",-,CR,4500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,BANGKA ST,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARKO ST,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,CABAHUG ST,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,DON B. BENEDICTO,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,GEN MAXILOM AVE,-,CR,4500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,GEN MAXILOM EXT,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,HUMABON AVE,-,CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,INDEPENDENCIA ST,"S OSMENA, JR-QUEZON BLVD",CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,JUAN LUNA ST,RECLAMATION AREA,CR,4500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,JUAN LUNA ST,"CPC CREEK S. OSMENA, JR",CR,4500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,KALIPAYAN ST,"CPC CREEK S. OSMENA, JR",CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,LAPULAPU AVE,"CPC CREEK S. OSMENA, JR",CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,LAPULAPU LOOP,"CPC CREEK S. OSMENA, JR",CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,PEPSI ST,"CPC CREEK S. OSMENA, JR",CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,PORT CENTRE AVE,"CPC CREEK S. OSMENA, JR",CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,QUEZON BLVD,"CPC CREEK S. OSMENA, JR",CR,4500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,SERGIO OSMENA JR AVE,"CPC CREEK S. OSMENA, JR",CR,4500.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,STP COURT,"CPC CREEK S. OSMENA, JR",CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,T PADILLA EXT,"CPC CREEK S. OSMENA, JR",CR,3900.0,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,T PADILLA EXT,"CPC CREEK S. OSMENA, JR",nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
UNKNOWN,UNKNOWN,UNKNOWN,T PADILLA EXT,"CPC CREEK S. OSMENA, JR",nan,,20-93,1993-05-14 00,"RDO No. 82 - Cebu City, South.xls [Sheet 2 (DO 20-93)]"
